order_id,product_id,order_date,qty,region,customer_type,base_price,unit_price,discount_pct,order_value,order_month,category,is_on_sale,sale_event,day_of_week,calc_order_value
4419,SKU0027,2025-03-22,1,Free State,Individual,4087,3330.64,18.51,3330.64,2025-03,Software & Licensing,false,,Saturday,3330.64
4420,SKU0030,2025-03-27,1,Eastern Cape,Individual,12999,12445.21,4.26,12445.21,2025-03,Wearables & Smart Devices,false,,Thursday,12445.21
4421,SKU0027,2025-03-27,1,KwaZulu-Natal,Individual,4087,3806.3,6.87,3806.3,2025-03,Software & Licensing,false,,Thursday,3806.3
4422,SKU0028,2025-04-01,1,Gauteng,Individual,34999,30616.58,12.52,30616.58,2025-04,Gaming & Entertainment,false,,Tuesday,30616.58
4423,SKU0026,2025-04-01,1,KwaZulu-Natal,Individual,2535,2045.87,19.3,2045.87,2025-04,Software & Licensing,false,,Tuesday,2045.87
4424,SKU0029,2025-04-06,1,Western Cape,Individual,24999,24689.71,1.24,24689.71,2025-04,Gaming & Entertainment,false,,Sunday,24689.71
4425,SKU0028,2025-04-06,3,Western Cape,Individual,34999,34830.73,0.48,104492.2,2025-04,Gaming & Entertainment,false,,Sunday,104492.2
4426,SKU0028,2025-04-06,2,Eastern Cape,Individual,34999,33525.66,4.21,67051.32,2025-04,Gaming & Entertainment,false,,Sunday,67051.32
4427,SKU0012,2025-04-06,2,KwaZulu-Natal,Individual,28999,27044.97,6.74,54089.93,2025-04,Mobile & Smartphones,false,,Sunday,54089.93
4428,SKU0030,2025-04-11,1,Western Cape,Business,12999,10364.41,20.27,10364.41,2025-04,Wearables & Smart Devices,false,,Friday,10364.41
4429,SKU0030,2025-04-11,1,KwaZulu-Natal,Individual,12999,10614.41,18.34,10614.41,2025-04,Wearables & Smart Devices,false,,Friday,10614.41
4430,SKU0024,2025-04-11,2,Gauteng,Individual,14999,14162.54,5.58,28325.09,2025-04,Networking & Storage,false,,Friday,28325.09
4431,SKU0017,2025-04-11,1,KwaZulu-Natal,Individual,3999,3808.06,4.77,3808.06,2025-04,Accessories & Peripherals,false,,Friday,3808.06
4432,SKU0027,2025-04-11,1,Eastern Cape,Individual,4087,4023.15,1.56,4023.15,2025-04,Software & Licensing,false,,Friday,4023.15
4433,SKU0030,2025-04-11,1,KwaZulu-Natal,Individual,12999,12103.52,6.89,12103.52,2025-04,Wearables & Smart Devices,false,,Friday,12103.52
4434,SKU0020,2025-04-11,1,KwaZulu-Natal,Business,5579,4459.42,20.07,4459.42,2025-04,Displays & Audio Visual,false,,Friday,4459.42
4435,SKU0020,2025-04-16,1,Western Cape,Business,5579,4225.31,24.26,4225.31,2025-04,Displays & Audio Visual,false,,Wednesday,4225.31
4436,SKU0002,2025-04-16,1,KwaZulu-Natal,Individual,24999,23245.48,7.01,23245.48,2025-04,Computers & Laptops,false,,Wednesday,23245.48
4437,SKU0029,2025-04-16,1,Free State,Business,24999,20862.17,16.55,20862.17,2025-04,Gaming & Entertainment,false,,Wednesday,20862.17
4438,SKU0006,2025-04-21,2,Western Cape,Individual,22999,19845.48,13.71,39690.97,2025-04,Computers & Laptops,false,,Monday,39690.97
4439,SKU0025,2025-04-21,1,Western Cape,Individual,2999,2876.48,4.09,2876.48,2025-04,Networking & Storage,false,,Monday,2876.48
4440,SKU0017,2025-04-21,1,KwaZulu-Natal,Individual,3999,3282.64,17.91,3282.64,2025-04,Accessories & Peripherals,false,,Monday,3282.64
4441,SKU0004,2025-04-21,1,Eastern Cape,Individual,45999,44157.01,4,44157.01,2025-04,Computers & Laptops,false,,Monday,44157.01
4442,SKU0009,2025-04-26,1,Eastern Cape,Business,24999,20294.41,18.82,20294.41,2025-04,Mobile & Smartphones,false,,Saturday,20294.41
4443,SKU0029,2025-04-26,1,Eastern Cape,Business,24999,19541.19,21.83,19541.19,2025-04,Gaming & Entertainment,false,,Saturday,19541.19
4444,SKU0030,2025-04-26,1,Western Cape,Individual,12999,12688.84,2.39,12688.84,2025-04,Wearables & Smart Devices,false,,Saturday,12688.84
4445,SKU0024,2025-04-26,3,KwaZulu-Natal,Individual,14999,14906.31,0.62,44718.94,2025-04,Networking & Storage,false,,Saturday,44718.94
4446,SKU0027,2025-04-26,1,Free State,Business,4087,3663.94,10.35,3663.94,2025-04,Software & Licensing,false,,Saturday,3663.94
4447,SKU0024,2025-04-26,1,Free State,Individual,14999,13726.07,8.49,13726.07,2025-04,Networking & Storage,false,,Saturday,13726.07
4448,SKU0023,2025-04-26,2,Eastern Cape,Individual,6999,6702.94,4.23,13405.88,2025-04,Networking & Storage,false,,Saturday,13405.88
4449,SKU0030,2025-05-01,3,Western Cape,Individual,12999,11048.14,15.01,33144.42,2025-05,Wearables & Smart Devices,false,,Thursday,33144.42
4450,SKU0026,2025-05-01,1,Free State,Individual,2535,2489.63,1.79,2489.63,2025-05,Software & Licensing,false,,Thursday,2489.63
4451,SKU0015,2025-05-01,1,Free State,Individual,8999,7576.41,15.81,7576.41,2025-05,Accessories & Peripherals,false,,Thursday,7576.41
4452,SKU0027,2025-05-01,1,Eastern Cape,Individual,4087,3769.55,7.77,3769.55,2025-05,Software & Licensing,false,,Thursday,3769.55
4453,SKU0029,2025-05-06,1,Western Cape,Individual,24999,22495.62,10.01,22495.62,2025-05,Gaming & Entertainment,false,,Tuesday,22495.62
4454,SKU0018,2025-05-06,1,Gauteng,Individual,4999,4087.44,18.23,4087.44,2025-05,Accessories & Peripherals,false,,Tuesday,4087.44
4455,SKU0008,2025-05-06,1,Free State,Business,26999,20550.2,23.89,20550.2,2025-05,Computers & Laptops,false,,Tuesday,20550.2
4456,SKU0029,2025-05-06,1,Free State,Business,24999,18922.3,24.31,18922.3,2025-05,Gaming & Entertainment,false,,Tuesday,18922.3
4457,SKU0026,2025-05-06,1,Eastern Cape,Individual,2535,2119.54,16.39,2119.54,2025-05,Software & Licensing,false,,Tuesday,2119.54
4458,SKU0024,2025-05-11,1,Western Cape,Individual,14999,13222.93,11.84,13222.93,2025-05,Networking & Storage,false,,Sunday,13222.93
4459,SKU0026,2025-05-11,2,Gauteng,Individual,2535,2284.59,9.88,4569.18,2025-05,Software & Licensing,false,,Sunday,4569.18
4460,SKU0013,2025-05-11,1,Western Cape,Individual,8999,8819.63,1.99,8819.63,2025-05,Mobile & Smartphones,false,,Sunday,8819.63
4461,SKU0016,2025-05-16,1,Free State,Individual,1299,1068.25,17.76,1068.25,2025-05,Accessories & Peripherals,false,,Friday,1068.25
4462,SKU0011,2025-05-16,1,Eastern Cape,Individual,18999,15718.46,17.27,15718.46,2025-05,Mobile & Smartphones,false,,Friday,15718.46
4463,SKU0026,2025-05-21,2,Free State,Business,2535,2400.6,5.3,4801.2,2025-05,Software & Licensing,false,,Wednesday,4801.2
4464,SKU0003,2025-05-26,1,Western Cape,Individual,19999,16789.72,16.05,16789.72,2025-05,Computers & Laptops,false,,Monday,16789.72
4465,SKU0018,2025-05-26,2,Free State,Individual,4999,4807.34,3.83,9614.68,2025-05,Accessories & Peripherals,false,,Monday,9614.68
4466,SKU0029,2025-05-31,3,Gauteng,Individual,24999,24902.51,0.39,74707.52,2025-05,Gaming & Entertainment,false,,Saturday,74707.52
4467,SKU0030,2025-05-31,2,Western Cape,Individual,12999,12309.14,5.31,24618.28,2025-05,Wearables & Smart Devices,false,,Saturday,24618.28
4468,SKU0030,2025-06-05,1,Eastern Cape,Individual,12999,11250.25,13.45,11250.25,2025-06,Wearables & Smart Devices,false,,Thursday,11250.25
4469,SKU0004,2025-06-05,2,KwaZulu-Natal,Individual,45999,38431.83,16.45,76863.67,2025-06,Computers & Laptops,false,,Thursday,76863.67
4470,SKU0004,2025-06-05,2,Gauteng,Business,45999,39341.19,14.47,78682.37,2025-06,Computers & Laptops,false,,Thursday,78682.37
4471,SKU0030,2025-06-05,1,Gauteng,Individual,12999,10668.07,17.93,10668.07,2025-06,Wearables & Smart Devices,false,,Thursday,10668.07
4472,SKU0012,2025-06-10,1,Eastern Cape,Individual,28999,25937.61,10.56,25937.61,2025-06,Mobile & Smartphones,false,,Tuesday,25937.61
4473,SKU0023,2025-06-15,1,KwaZulu-Natal,Individual,6999,6148.87,12.15,6148.87,2025-06,Networking & Storage,false,,Sunday,6148.87
4474,SKU0030,2025-06-20,2,KwaZulu-Natal,Individual,12999,12619.19,2.92,25238.39,2025-06,Wearables & Smart Devices,false,,Friday,25238.39
4475,SKU0028,2025-06-25,1,Western Cape,Individual,34999,30848.44,11.86,30848.44,2025-06,Gaming & Entertainment,false,,Wednesday,30848.44
4476,SKU0015,2025-06-25,1,Free State,Individual,8999,7985.75,11.26,7985.75,2025-06,Accessories & Peripherals,false,,Wednesday,7985.75
4477,SKU0030,2025-06-25,1,Gauteng,Individual,12999,11364.67,12.57,11364.67,2025-06,Wearables & Smart Devices,false,,Wednesday,11364.67
4478,SKU0030,2025-06-25,1,KwaZulu-Natal,Individual,12999,10471.59,19.44,10471.59,2025-06,Wearables & Smart Devices,false,,Wednesday,10471.59
4479,SKU0026,2025-06-30,1,Gauteng,Individual,2535,2440.24,3.74,2440.24,2025-06,Software & Licensing,false,,Monday,2440.24
4480,SKU0022,2025-06-30,1,Gauteng,Individual,6999,6604.82,5.63,6604.82,2025-06,Displays & Audio Visual,false,,Monday,6604.82
4481,SKU0003,2025-07-05,1,Gauteng,Individual,19999,18732.07,6.33,18732.07,2025-07,Computers & Laptops,false,,Saturday,18732.07
4482,SKU0030,2025-07-05,1,Gauteng,Business,12999,10543.21,18.89,10543.21,2025-07,Wearables & Smart Devices,false,,Saturday,10543.21
4483,SKU0018,2025-07-10,1,Western Cape,Individual,4999,4029.26,19.4,4029.26,2025-07,Accessories & Peripherals,false,,Thursday,4029.26
4484,SKU0001,2025-07-10,1,KwaZulu-Natal,Business,28999,26642.44,8.13,26642.44,2025-07,Computers & Laptops,false,,Thursday,26642.44
4485,SKU0013,2025-07-10,1,Western Cape,Individual,8999,8478.17,5.79,8478.17,2025-07,Mobile & Smartphones,false,,Thursday,8478.17
4486,SKU0013,2025-07-10,1,Free State,Business,8999,7674.27,14.72,7674.27,2025-07,Mobile & Smartphones,false,,Thursday,7674.27
4487,SKU0023,2025-07-15,2,Free State,Business,6999,6253.61,10.65,12507.22,2025-07,Networking & Storage,false,,Tuesday,12507.22
4488,SKU0018,2025-07-15,2,Eastern Cape,Individual,4999,4935.69,1.27,9871.39,2025-07,Accessories & Peripherals,false,,Tuesday,9871.39
4489,SKU0023,2025-07-15,2,Western Cape,Individual,6999,6801.49,2.82,13602.98,2025-07,Networking & Storage,false,,Tuesday,13602.98
4490,SKU0028,2025-07-15,1,Western Cape,Business,34999,30079.63,14.06,30079.63,2025-07,Gaming & Entertainment,false,,Tuesday,30079.63
4491,SKU0029,2025-07-20,1,Gauteng,Individual,24999,24332.1,2.67,24332.1,2025-07,Gaming & Entertainment,false,,Sunday,24332.1
4492,SKU0019,2025-07-30,3,KwaZulu-Natal,Business,12999,11156.15,14.18,33468.46,2025-07,Displays & Audio Visual,false,,Wednesday,33468.46
4493,SKU0029,2025-08-04,1,KwaZulu-Natal,Business,24999,21279.54,14.88,21279.54,2025-08,Gaming & Entertainment,false,,Monday,21279.54
4494,SKU0027,2025-08-04,3,Eastern Cape,Premium,4087,3767.54,7.82,11302.62,2025-08,Software & Licensing,false,,Monday,11302.62
4495,SKU0026,2025-08-04,1,Free State,Individual,2535,2409.06,4.97,2409.06,2025-08,Software & Licensing,false,,Monday,2409.06
4496,SKU0009,2025-08-09,2,Gauteng,Individual,24999,24241.62,3.03,48483.23,2025-08,Mobile & Smartphones,false,,Saturday,48483.23
4497,SKU0026,2025-08-09,1,Western Cape,Individual,2535,2457.59,3.05,2457.59,2025-08,Software & Licensing,false,,Saturday,2457.59
4498,SKU0015,2025-08-09,2,KwaZulu-Natal,Business,8999,7581.91,15.75,15163.83,2025-08,Accessories & Peripherals,false,,Saturday,15163.83
4499,SKU0018,2025-08-14,1,Western Cape,Business,4999,4112.83,17.73,4112.83,2025-08,Accessories & Peripherals,false,,Thursday,4112.83
4500,SKU0016,2025-08-14,2,Free State,Individual,1299,1262.43,2.81,2524.87,2025-08,Accessories & Peripherals,false,,Thursday,2524.87
4501,SKU0004,2025-08-14,1,Free State,Individual,45999,38918.69,15.39,38918.69,2025-08,Computers & Laptops,false,,Thursday,38918.69
4502,SKU0014,2025-08-19,2,Western Cape,Individual,23999,19867.68,17.21,39735.35,2025-08,Mobile & Smartphones,false,,Tuesday,39735.35
4503,SKU0018,2025-08-19,2,Gauteng,Business,4999,4656.49,6.85,9312.98,2025-08,Accessories & Peripherals,false,,Tuesday,9312.98
4504,SKU0014,2025-08-19,1,Western Cape,Individual,23999,21730.1,9.45,21730.1,2025-08,Mobile & Smartphones,false,,Tuesday,21730.1
4505,SKU0017,2025-08-24,2,Western Cape,Individual,3999,3862.69,3.41,7725.38,2025-08,Accessories & Peripherals,false,,Sunday,7725.38
4506,SKU0023,2025-08-29,1,Eastern Cape,Individual,6999,6956.41,0.61,6956.41,2025-08,Networking & Storage,false,,Friday,6956.41
4507,SKU0028,2025-08-29,2,Western Cape,Business,34999,27534.43,21.33,55068.86,2025-08,Gaming & Entertainment,false,,Friday,55068.86
4508,SKU0019,2025-08-29,2,Eastern Cape,Business,12999,11518.72,11.39,23037.43,2025-08,Displays & Audio Visual,false,,Friday,23037.43
4509,SKU0027,2025-08-29,1,Free State,Individual,4087,4023.82,1.55,4023.82,2025-08,Software & Licensing,false,,Friday,4023.82
4510,SKU0005,2025-08-29,1,Eastern Cape,Business,39999,35221.78,11.94,35221.78,2025-08,Computers & Laptops,false,,Friday,35221.78
4511,SKU0027,2025-01-06,1,Gauteng,Individual,4087,3732.75,8.67,3732.75,2025-01,Software & Licensing,false,,Monday,3732.75
4512,SKU0015,2025-01-06,1,Eastern Cape,Individual,8999,8465.98,5.92,8465.98,2025-01,Accessories & Peripherals,false,,Monday,8465.98
4513,SKU0006,2025-01-06,2,Free State,Individual,22999,22544.76,1.98,45089.51,2025-01,Computers & Laptops,false,,Monday,45089.51
4514,SKU0017,2025-01-06,2,KwaZulu-Natal,Business,3999,3187.68,20.29,6375.37,2025-01,Accessories & Peripherals,false,,Monday,6375.37
4515,SKU0027,2025-01-06,1,Gauteng,Individual,4087,3625.15,11.3,3625.15,2025-01,Software & Licensing,false,,Monday,3625.15
4516,SKU0029,2025-01-11,1,KwaZulu-Natal,Individual,24999,20557.55,17.77,20557.55,2025-01,Gaming & Entertainment,false,,Saturday,20557.55
4517,SKU0026,2025-01-11,1,Western Cape,Individual,2535,2123.35,16.24,2123.35,2025-01,Software & Licensing,false,,Saturday,2123.35
4518,SKU0009,2025-01-16,2,KwaZulu-Natal,Business,24999,21728.17,13.08,43456.34,2025-01,Mobile & Smartphones,false,,Thursday,43456.34
4519,SKU0025,2025-01-16,1,Western Cape,Individual,2999,2968.08,1.03,2968.08,2025-01,Networking & Storage,false,,Thursday,2968.08
4520,SKU0017,2025-01-16,1,KwaZulu-Natal,Individual,3999,3300.48,17.47,3300.48,2025-01,Accessories & Peripherals,false,,Thursday,3300.48
4521,SKU0027,2025-01-16,1,Eastern Cape,Individual,4087,3989.65,2.38,3989.65,2025-01,Software & Licensing,false,,Thursday,3989.65
4522,SKU0027,2025-01-16,2,KwaZulu-Natal,Business,4087,3754.72,8.13,7509.44,2025-01,Software & Licensing,false,,Thursday,7509.44
4523,SKU0002,2025-01-16,1,KwaZulu-Natal,Individual,24999,20094.44,19.62,20094.44,2025-01,Computers & Laptops,false,,Thursday,20094.44
4524,SKU0027,2025-01-16,2,Eastern Cape,Individual,4087,3372.28,17.49,6744.55,2025-01,Software & Licensing,false,,Thursday,6744.55
4525,SKU0015,2025-01-16,2,Gauteng,Individual,8999,7760.44,13.76,15520.87,2025-01,Accessories & Peripherals,false,,Thursday,15520.87
4526,SKU0026,2025-01-16,1,Western Cape,Individual,2535,2372.25,6.42,2372.25,2025-01,Software & Licensing,false,,Thursday,2372.25
4527,SKU0024,2025-01-16,3,Gauteng,Business,14999,13634.34,9.1,40903.03,2025-01,Networking & Storage,false,,Thursday,40903.03
4528,SKU0013,2025-01-21,1,Eastern Cape,Individual,8999,8730.45,2.98,8730.45,2025-01,Mobile & Smartphones,false,,Tuesday,8730.45
4529,SKU0017,2025-01-21,2,Western Cape,Individual,3999,3626.18,9.32,7252.36,2025-01,Accessories & Peripherals,false,,Tuesday,7252.36
4530,SKU0019,2025-01-21,2,Gauteng,Individual,12999,12363.66,4.89,24727.31,2025-01,Displays & Audio Visual,false,,Tuesday,24727.31
4531,SKU0030,2025-01-26,1,Free State,Individual,12999,12745.31,1.95,12745.31,2025-01,Wearables & Smart Devices,false,,Sunday,12745.31
4532,SKU0009,2025-01-26,2,Western Cape,Individual,24999,20021.45,19.91,40042.91,2025-01,Mobile & Smartphones,false,,Sunday,40042.91
4533,SKU0014,2025-01-31,1,Western Cape,Individual,23999,19413.82,19.11,19413.82,2025-01,Mobile & Smartphones,false,,Friday,19413.82
4534,SKU0028,2025-01-31,1,KwaZulu-Natal,Individual,34999,32976.12,5.78,32976.12,2025-01,Gaming & Entertainment,false,,Friday,32976.12
4535,SKU0026,2025-02-05,2,KwaZulu-Natal,Individual,2535,2394.29,5.55,4788.58,2025-02,Software & Licensing,false,,Wednesday,4788.58
4536,SKU0030,2025-02-05,1,Western Cape,Individual,12999,12785.9,1.64,12785.9,2025-02,Wearables & Smart Devices,false,,Wednesday,12785.9
4537,SKU0028,2025-02-05,2,Gauteng,Individual,34999,29200.9,16.57,58401.81,2025-02,Gaming & Entertainment,false,,Wednesday,58401.81
4538,SKU0017,2025-02-10,1,Western Cape,Individual,3999,3818.81,4.51,3818.81,2025-02,Accessories & Peripherals,false,,Monday,3818.81
4539,SKU0016,2025-02-10,2,Western Cape,Business,1299,1140.88,12.17,2281.76,2025-02,Accessories & Peripherals,false,,Monday,2281.76
4540,SKU0005,2025-02-10,1,KwaZulu-Natal,Individual,39999,33428.96,16.43,33428.96,2025-02,Computers & Laptops,false,,Monday,33428.96
4541,SKU0008,2025-02-10,2,KwaZulu-Natal,Individual,26999,25663.62,4.95,51327.24,2025-02,Computers & Laptops,false,,Monday,51327.24
4542,SKU0006,2025-02-10,1,Gauteng,Individual,22999,20931.58,8.99,20931.58,2025-02,Computers & Laptops,false,,Monday,20931.58
4543,SKU0030,2025-02-10,1,Eastern Cape,Individual,12999,11600.59,10.76,11600.59,2025-02,Wearables & Smart Devices,false,,Monday,11600.59
4544,SKU0029,2025-02-10,1,Western Cape,Individual,24999,20109.31,19.56,20109.31,2025-02,Gaming & Entertainment,false,,Monday,20109.31
4545,SKU0008,2025-02-15,2,Eastern Cape,Business,26999,21567.48,20.12,43134.96,2025-02,Computers & Laptops,false,,Saturday,43134.96
4546,SKU0012,2025-02-15,1,Eastern Cape,Individual,28999,24911.09,14.1,24911.09,2025-02,Mobile & Smartphones,false,,Saturday,24911.09
4547,SKU0018,2025-02-15,1,Free State,Business,4999,4664.96,6.68,4664.96,2025-02,Accessories & Peripherals,false,,Saturday,4664.96
4548,SKU0030,2025-02-15,1,Western Cape,Individual,12999,11870.75,8.68,11870.75,2025-02,Wearables & Smart Devices,false,,Saturday,11870.75
4549,SKU0025,2025-02-15,1,Eastern Cape,Business,2999,2761.56,7.92,2761.56,2025-02,Networking & Storage,false,,Saturday,2761.56
4550,SKU0030,2025-02-15,1,Gauteng,Individual,12999,11343.65,12.73,11343.65,2025-02,Wearables & Smart Devices,false,,Saturday,11343.65
4551,SKU0029,2025-02-20,1,Western Cape,Individual,24999,21606.79,13.57,21606.79,2025-02,Gaming & Entertainment,false,,Thursday,21606.79
4552,SKU0007,2025-02-25,1,Gauteng,Individual,17999,15428.95,14.28,15428.95,2025-02,Computers & Laptops,false,,Tuesday,15428.95
4553,SKU0011,2025-02-25,1,Western Cape,Business,18999,15661.5,17.57,15661.5,2025-02,Mobile & Smartphones,false,,Tuesday,15661.5
4554,SKU0019,2025-02-25,2,Western Cape,Individual,12999,10693.15,17.74,21386.31,2025-02,Displays & Audio Visual,false,,Tuesday,21386.31
4555,SKU0030,2025-02-25,2,Eastern Cape,Individual,12999,10800.12,16.92,21600.24,2025-02,Wearables & Smart Devices,false,,Tuesday,21600.24
4556,SKU0030,2025-03-02,1,Gauteng,Individual,12999,12227.24,5.94,12227.24,2025-03,Wearables & Smart Devices,false,,Sunday,12227.24
4557,SKU0028,2025-03-07,1,Eastern Cape,Individual,34999,34032.44,2.76,34032.44,2025-03,Gaming & Entertainment,false,,Friday,34032.44
4558,SKU0024,2025-03-07,1,Gauteng,Individual,14999,14277.51,4.81,14277.51,2025-03,Networking & Storage,false,,Friday,14277.51
4559,SKU0029,2025-03-07,1,KwaZulu-Natal,Individual,24999,20191.3,19.23,20191.3,2025-03,Gaming & Entertainment,false,,Friday,20191.3
4560,SKU0028,2025-03-07,1,Western Cape,Business,34999,26336.08,24.75,26336.08,2025-03,Gaming & Entertainment,false,,Friday,26336.08
4561,SKU0026,2025-03-12,1,Free State,Premium,2535,2360.99,6.86,2360.99,2025-03,Software & Licensing,false,,Wednesday,2360.99
4562,SKU0026,2025-03-12,2,Eastern Cape,Business,2535,2315.53,8.66,4631.05,2025-03,Software & Licensing,false,,Wednesday,4631.05
4563,SKU0030,2025-03-12,1,Free State,Individual,12999,10899.17,16.15,10899.17,2025-03,Wearables & Smart Devices,false,,Wednesday,10899.17
4564,SKU0030,2025-03-12,3,KwaZulu-Natal,Individual,12999,10433.49,19.74,31300.47,2025-03,Wearables & Smart Devices,false,,Wednesday,31300.47
4565,SKU0030,2025-03-17,2,Gauteng,Individual,12999,11472.85,11.74,22945.7,2025-03,Wearables & Smart Devices,false,,Monday,22945.7
4566,SKU0013,2025-03-22,1,Western Cape,Individual,8999,7745.72,13.93,7745.72,2025-03,Mobile & Smartphones,false,,Saturday,7745.72
4567,SKU0010,2025-03-22,2,Western Cape,Individual,32999,26509.7,19.67,53019.39,2025-03,Mobile & Smartphones,false,,Saturday,53019.39
4568,SKU0020,2025-03-22,2,Eastern Cape,Business,5579,4359.21,21.86,8718.42,2025-03,Displays & Audio Visual,false,,Saturday,8718.42
4569,SKU0029,2025-03-22,1,Western Cape,Business,24999,19798.66,20.8,19798.66,2025-03,Gaming & Entertainment,false,,Saturday,19798.66
4570,SKU0030,2025-03-22,1,Gauteng,Individual,12999,11637.11,10.48,11637.11,2025-03,Wearables & Smart Devices,false,,Saturday,11637.11
4571,SKU0010,2025-03-27,1,Eastern Cape,Business,32999,26232.65,20.5,26232.65,2025-03,Mobile & Smartphones,false,,Thursday,26232.65
4572,SKU0023,2025-03-27,1,KwaZulu-Natal,Individual,6999,5774.34,17.5,5774.34,2025-03,Networking & Storage,false,,Thursday,5774.34
4573,SKU0030,2025-04-01,1,Free State,Individual,12999,12966.74,0.25,12966.74,2025-04,Wearables & Smart Devices,false,,Tuesday,12966.74
4574,SKU0023,2025-04-01,2,Gauteng,Individual,6999,5705.25,18.48,11410.5,2025-04,Networking & Storage,false,,Tuesday,11410.5
4575,SKU0030,2025-04-06,1,Free State,Business,12999,12100.87,6.91,12100.87,2025-04,Wearables & Smart Devices,false,,Sunday,12100.87
4576,SKU0015,2025-04-06,1,Free State,Individual,8999,8112.76,9.85,8112.76,2025-04,Accessories & Peripherals,false,,Sunday,8112.76
4577,SKU0027,2025-04-06,1,Free State,Business,4087,3342.43,18.22,3342.43,2025-04,Software & Licensing,false,,Sunday,3342.43
4578,SKU0030,2025-04-06,2,Western Cape,Individual,12999,12223.89,5.96,24447.78,2025-04,Wearables & Smart Devices,false,,Sunday,24447.78
4579,SKU0028,2025-04-11,2,Eastern Cape,Individual,34999,29192.5,16.59,58385.01,2025-04,Gaming & Entertainment,false,,Friday,58385.01
4580,SKU0004,2025-04-11,1,KwaZulu-Natal,Individual,45999,43201.61,6.08,43201.61,2025-04,Computers & Laptops,false,,Friday,43201.61
4581,SKU0015,2025-04-11,1,Eastern Cape,Business,8999,7413.82,17.62,7413.82,2025-04,Accessories & Peripherals,false,,Friday,7413.82
4582,SKU0001,2025-04-11,2,Free State,Individual,28999,25253.43,12.92,50506.85,2025-04,Computers & Laptops,false,,Friday,50506.85
4583,SKU0003,2025-04-11,1,KwaZulu-Natal,Individual,19999,19882.85,0.58,19882.85,2025-04,Computers & Laptops,false,,Friday,19882.85
4584,SKU0014,2025-04-11,1,KwaZulu-Natal,Individual,23999,20513.26,14.52,20513.26,2025-04,Mobile & Smartphones,false,,Friday,20513.26
4585,SKU0002,2025-04-11,1,Eastern Cape,Individual,24999,21894.75,12.42,21894.75,2025-04,Computers & Laptops,false,,Friday,21894.75
4586,SKU0027,2025-04-16,1,Free State,Business,4087,3721.39,8.95,3721.39,2025-04,Software & Licensing,false,,Wednesday,3721.39
4587,SKU0003,2025-04-16,1,KwaZulu-Natal,Individual,19999,19266.11,3.66,19266.11,2025-04,Computers & Laptops,false,,Wednesday,19266.11
4588,SKU0020,2025-04-16,2,Eastern Cape,Individual,5579,5040.21,9.66,10080.42,2025-04,Displays & Audio Visual,false,,Wednesday,10080.42
4589,SKU0030,2025-04-16,2,KwaZulu-Natal,Business,12999,12119.54,6.77,24239.09,2025-04,Wearables & Smart Devices,false,,Wednesday,24239.09
4590,SKU0030,2025-04-21,2,Free State,Individual,12999,12119,6.77,24238.01,2025-04,Wearables & Smart Devices,false,,Monday,24238.01
4591,SKU0028,2025-04-21,1,Eastern Cape,Business,34999,30816.92,11.95,30816.92,2025-04,Gaming & Entertainment,false,,Monday,30816.92
4592,SKU0026,2025-04-21,1,Western Cape,Individual,2535,2513.25,0.86,2513.25,2025-04,Software & Licensing,false,,Monday,2513.25
4593,SKU0016,2025-04-21,1,Free State,Individual,1299,1206.43,7.13,1206.43,2025-04,Accessories & Peripherals,false,,Monday,1206.43
4594,SKU0017,2025-04-26,1,Western Cape,Business,3999,3459.59,13.49,3459.59,2025-04,Accessories & Peripherals,false,,Saturday,3459.59
4595,SKU0028,2025-04-26,1,Western Cape,Individual,34999,29181.19,16.62,29181.19,2025-04,Gaming & Entertainment,false,,Saturday,29181.19
4596,SKU0025,2025-04-26,2,Gauteng,Individual,2999,2407.92,19.71,4815.85,2025-04,Networking & Storage,false,,Saturday,4815.85
4597,SKU0014,2025-05-01,1,Western Cape,Individual,23999,23177.95,3.42,23177.95,2025-05,Mobile & Smartphones,false,,Thursday,23177.95
4598,SKU0029,2025-05-06,1,Free State,Individual,24999,22339.04,10.64,22339.04,2025-05,Gaming & Entertainment,false,,Tuesday,22339.04
4599,SKU0022,2025-05-06,1,Eastern Cape,Individual,6999,6110.19,12.7,6110.19,2025-05,Displays & Audio Visual,false,,Tuesday,6110.19
4600,SKU0012,2025-05-06,1,Free State,Individual,28999,28766.33,0.8,28766.33,2025-05,Mobile & Smartphones,false,,Tuesday,28766.33
4601,SKU0016,2025-05-06,1,Western Cape,Individual,1299,1217.95,6.24,1217.95,2025-05,Accessories & Peripherals,false,,Tuesday,1217.95
4602,SKU0029,2025-05-11,1,Western Cape,Individual,24999,22073.62,11.7,22073.62,2025-05,Gaming & Entertainment,false,,Sunday,22073.62
4603,SKU0026,2025-05-11,1,Eastern Cape,Individual,2535,2084.23,17.78,2084.23,2025-05,Software & Licensing,false,,Sunday,2084.23
4604,SKU0015,2025-05-16,1,Eastern Cape,Premium,8999,7835.09,12.93,7835.09,2025-05,Accessories & Peripherals,false,,Friday,7835.09
4605,SKU0012,2025-05-16,1,Western Cape,Individual,28999,23353.6,19.47,23353.6,2025-05,Mobile & Smartphones,false,,Friday,23353.6
4606,SKU0028,2025-05-16,1,Gauteng,Individual,34999,33509.09,4.26,33509.09,2025-05,Gaming & Entertainment,false,,Friday,33509.09
